building_id, mean_temp, std_temp, pct_above_18, pct_below_15
3568, 14.092971701856786, 7.0340088318361165, 35.278412937674844, 56.068367333903915
3569, 14.343227451190534, 7.089787111666611, 36.75390938124261, 54.70716221546448
3570, 13.587056233227345, 6.605204802294546, 29.67774100181418, 58.495478402969155
3571, 13.79983569128009, 6.921443332640319, 33.262319260781325, 57.62476836386098
3572, 12.32350461371539, 6.761873382046266, 26.326129666011788, 65.52311556539256
3573, 15.460840698567553, 7.100053223869179, 42.72681258718813, 48.389565818549926
3574, 14.44624839223158, 6.630796492365366, 34.70912973282642, 55.61559293786782
3575, 14.7551748653172, 7.005954157022092, 38.92545574875158, 51.537211960772524
3576, 14.80535846388122, 6.909963432555749, 38.178061788305385, 52.55849709316293
3577, 14.992232908918528, 6.8510953767042935, 39.045106259939274, 50.80237097007373
3585, 17.3878008372343, 5.824948438955194, 52.85438257509222, 32.26886820071433
3588, 16.049838902007114, 7.135785669020047, 46.78265475547769, 44.4744374611647
3590, 14.702626437200717, 7.295924415078715, 40.339059335383695, 51.45150401320231
3592, 15.951255717880644, 7.216859229350856, 46.48711719811014, 44.884179115897396
3594, 16.34182585127774, 7.06772382342802, 48.092932812088556, 42.84368733415706
3596, 14.277635043253861, 7.394145659572735, 37.906013118102194, 53.52990848749067
3599, 14.401101465185603, 6.987806864747496, 36.7973667878358, 53.90216331235038
3602, 16.071060398135867, 6.877967694568424, 45.693344746415576, 44.612668521292534
3603, 16.044218457005215, 7.250067090481708, 46.88331247066187, 44.5382178062901
3606, 15.660465656315088, 6.869122674543166, 42.944666330606076, 45.899414479041454
3607, 16.668429783978127, 6.685652491200331, 49.044312685286314, 40.49968793883601
3608, 15.139661879264322, 6.887636451491619, 42.28073436628651, 47.632117043727376
3609, 16.137143311411013, 6.691627791464183, 46.65811431405101, 42.40960738233328
3612, 17.000380931148182, 7.40253881735996, 52.89587695114114, 38.80931158143488
3613, 14.491012106540897, 7.392539176580875, 39.325644771881834, 52.69358699368958
3616, 16.38203597203823, 6.349527370520752, 47.81017412086036, 40.67190167292591
3617, 14.280791019582034, 6.80321346919808, 36.94687827189067, 53.076266049484765
3626, 11.412153200377796, 6.562058491492103, 22.25905517921882, 69.94689402086543
3630, 10.98850626707817, 6.688957889303177, 20.946678766683636, 72.66539764049669
3631, 12.219984801153291, 7.013241006315934, 27.402248462136747, 64.08470621508874
3632, 14.265479343870792, 7.105070431993677, 36.84151321191941, 55.409068922460825
3642, 14.54576163837329, 6.20612009003054, 33.58249318506339, 55.149063216650084
3643, 14.321744414518486, 6.242553221117636, 32.83491658191418, 55.95503429770844
3644, 13.1693983211567, 6.77899347644782, 29.401801438009667, 61.398077419210104
3646, 14.505174846145781, 6.18880490889279, 33.31604706187405, 55.519182359359974
3647, 10.40925622659231, 6.411639312006459, 18.149243618643073, 75.01791600974632
3649, 15.574180999398319, 7.221908306949146, 44.42523266878641, 46.28658296005756
3650, 15.406425667362843, 7.0647990346345, 42.51256281407036, 48.230737018425465
3651, 13.304305681525573, 6.659447311124965, 29.551050118820783, 61.2965381404012
3652, 15.80301893871141, 6.949858967901186, 44.435123042505595, 46.130184133539835
