building_id, mean_temp, std_temp, pct_above_18, pct_below_15
51586, 17.390274567601665, 6.429412487734048, 54.782341145639926, 34.72992902082692
5160, 15.624138480608055, 6.696940117121119, 43.60225140712946, 46.171913001181295
5161, 16.833767366045453, 6.950327931892865, 51.0768232655882, 39.719052790431995
51616, 14.26086980275088, 6.440621758232197, 33.73179549852327, 55.18128118953051
5162, 16.777043884411167, 6.687730333553876, 51.11322045254679, 38.98714387414676
51620, 11.546941324927731, 7.025672423278842, 24.70295612339847, 69.42595376136282
51624, 14.515499427641567, 7.031782340894587, 38.63036428086583, 52.45116524624783
51629, 17.60726467300222, 6.829323308164507, 53.87942371197288, 36.17873111429323
5163, 13.464147604049145, 6.684148581677579, 30.39908733473221, 60.944853016073495
51647, 16.877859823302796, 6.589492549034076, 51.61877359302569, 38.15215119210102
51652, 13.858303883422625, 6.675982565094116, 33.12736768546103, 56.62093738889502
51657, 11.840936834204111, 6.138179815814863, 20.727804808412937, 70.30370802155578
51662, 17.77279021318542, 6.000207838706239, 56.9662517498392, 31.717490825167417
51667, 20.145494198265954, 6.14804075453115, 71.44335154826959, 21.6247723132969
51673, 11.769084221159103, 6.375384166028663, 21.77772176511892, 70.45352249608412
5168, 12.914714039025585, 5.947545873553373, 23.58660151403904, 66.17844393245058
51680, 10.277137981335311, 6.06233398216221, 15.665147119767925, 78.48429701436062
51693, 19.703352822834137, 6.362292696906082, 71.07935194321546, 22.223636884489288
51695, 19.896809842772647, 6.196194656437531, 73.30782487706927, 20.698214935095734
517, 14.669930160985693, 7.341685117881889, 39.28629119104027, 52.672033168210206
51706, 16.593693450233644, 7.002977658054303, 49.503374506558, 41.48732968292372
51708, 13.952111030972356, 6.894355732712189, 33.91755250194451, 57.54731656728027
51712, 13.344155573756561, 7.485281660030222, 32.5974255873353, 61.144829679083536
51716, 14.840855216433743, 6.771257560388607, 37.07798217477845, 51.4383153517502
51722, 10.57155173330856, 6.331150990146403, 18.247716817058688, 74.98668996491611
51723, 10.57155173330856, 6.331150990146403, 18.247716817058688, 74.98668996491611
518, 14.755804872909309, 6.884189635274483, 37.80003293672032, 52.225287167030345
5184, 16.77281791064225, 6.52409023425537, 49.232980972515854, 39.010570824524315
519, 15.210413072970633, 7.398016642263601, 42.66404213215508, 49.55658629029725
5196, 11.36646842844842, 6.861006657352433, 22.418631927281865, 71.21853139530013
5197, 12.774447721427752, 6.47350374051422, 26.464620299615767, 63.402840737382895
5199, 11.88071950578457, 6.462845829093639, 23.01096369608805, 67.23262659442857
5204, 10.464109243329718, 6.367053395546129, 17.720247969964202, 75.2510259320702
